          78           1           1           1
          79           1           1           1
          16           3           1           1
          25           7           1           1
          26           7           1           1
          22           8           1           1
          23           8           1           1
          24           8           1           1
          25           8           1           1
          26           8           1           1
          89           8           1           2
          90           8           1           2
          23           9           1           1
          24           9           1           1
          25           9           1           1
          89           9           1           2
          23          10           1           1
          24          10           1           1
          65          10           1           1
          66          10           1           1
          89          10           1           2
          24          11           1           1
          63          12           1           1
          43          13           1           1
          44          13           1           1
          45          13           1           1
          46          13           1           1
          43          14           1           1
          44          14           1           1
          45          14           1           1
          46          14           1           1
          43          15           1           1
          44          15           1           1
          45          15           1           1
          42          16           1           1
          43          16           1           1
          44          16           1           1
          45          16           1           1
           2          17           1           3
           3          17           1           3
           4          17           1           3
           5          17           1           3
           6          17           1           3
          41          17           1           1
          42          17           1           1
          43          17           1           1
          44          17           1           1
          45          17           1           1
           2          18           1           3
           3          18           1           3
           4          18           1           3
           5          18           1           3
           6          18           1           3
           7          18           1           3
          40          18           1           1
          41          18           1           1
          42          18           1           1
          43          18           1           1
          44          18           1           1
          45          18           1           1
           2          19           1           3
           3          19           1           3
           4          19           1           3
           5          19           1           3
           6          19           1           3
           7          19           1           3
           8          19           1           3
          39          19           1           1
          40          19           1           1
          41          19           1           1
          42          19           1           1
          43          19           1           1
          44          19           1           1
          45          19           1           1
          69          19           1           1
           2          20           1           3
           3          20           1           3
           4          20           1           3
           5          20           1           3
           6          20           1           3
           7          20           1           3
           8          20           1           3
           9          20           1           3
          36          20           1           1
          37          20           1           1
          38          20           1           1
          39          20           1           1
          40          20           1           1
          41          20           1           1
          42          20           1           1
          43          20           1           1
          44          20           1           1
          68          20           1           1
          69          20           1           1
          70          20           1           1
           2          21           1           3
           3          21           1           3
           4          21           1           3
           5          21           1           3
           6          21           1           3
           7          21           1           3
           8          21           1           3
           9          21           1           3
          32          21           1           1
          33          21           1           1
          34          21           1           1
          35          21           1           1
          36          21           1           1
          37          21           1           1
          38          21           1           1
          39          21           1           1
          40          21           1           1
          41          21           1           1
          42          21           1           1
          43          21           1           1
          68          21           1           1
          69          21           1           1
          70          21           1           1
          71          21           1           1
           2          22           1           3
           3          22           1           3
           4          22           1           3
           5          22           1           3
           6          22           1           3
           7          22           1           3
           8          22           1           3
           9          22           1           3
          10          22           1           3
          33          22           1           1
          34          22           1           1
          35          22           1           1
          36          22           1           1
          37          22           1           1
          38          22           1           1
          39          22           1           1
          66          22           1           1
          67          22           1           1
          68          22           1           1
          69          22           1           1
          70          22           1           1
          71          22           1           1
          72          22           1           1
           2          23           1           3
           3          23           1           3
           4          23           1           3
           5          23           1           3
           6          23           1           3
           7          23           1           3
           8          23           1           3
           9          23           1           3
          10          23           1           3
          34          23           1           1
          35          23           1           1
          36          23           1           1
          37          23           1           1
          64          23           1           1
          65          23           1           1
          66          23           1           1
          67          23           1           1
          68          23           1           1
          69          23           1           1
          70          23           1           1
          71          23           1           1
          72          23           1           1
          73          23           1           1
           2          24           1           3
           3          24           1           3
           6          24           1           3
           7          24           1           3
          34          24           1           1
          35          24           1           1
          63          24           1           1
          64          24           1           1
          65          24           1           1
          66          24           1           1
          67          24           1           1
          68          24           1           1
          69          24           1           1
          70          24           1           1
          71          24           1           1
          72          24           1           1
          64          25           1           1
          65          25           1           1
          66          25           1           1
          67          25           1           1
          68          25           1           1
          69          25           1           1
          70          25           1           1
          71          25           1           1
          72          25           1           1
          65          26           1           1
          66          26           1           1
          67          26           1           1
          68          26           1           1
          69          26           1           1
          70          26           1           1
          71          26           1           1
          72          26           1           1
          65          27           1           1
          66          27           1           1
          67          27           1           1
          68          27           1           1
          69          27           1           1
          70          27           1           1
          71          27           1           1
          72          27           1           1
          65          28           1           1
          66          28           1           1
          67          28           1           1
          68          28           1           1
          69          28           1           1
          70          28           1           1
          71          28           1           1
          72          28           1           1
          67          29           1           1
          68          29           1           1
          69          29           1           1
          70          29           1           1
          71          29           1           1
          72          29           1           1
          73          29           1           1
          68          30           1           1
          69          30           1           1
          70          30           1           1
          71          30           1           1
          72          30           1           1
          73          30           1           1
          74          30           1           1
          69          31           1           1
          70          31           1           1
          71          31           1           1
          72          31           1           1
          73          31           1           1
          74          31           1           1
          75          31           1           1
          69          32           1           1
          70          32           1           1
          71          32           1           1
          72          32           1           1
          73          32           1           1
          74          32           1           1
          69          33           1           1
          70          33           1           1
          71          33           1           1
          72          33           1           1
          73          33           1           1
          70          34           1           1
          71          34           1           1
          70          35           1           1
          32          46           1           4
          33          46           1           4
          34          46           1           4
          35          46           1           4
          36          46           1           4
          29          47           1           4
          30          47           1           4
          31          47           1           4
          32          47           1           4
          33          47           1           4
          30          48           1           4
          31          48           1           4
          32          48           1           4
          90          56           1           5
          85          57           1           5
          87          57           1           5
          88          57           1           5
          89          57           1           5
          90          57           1           5
          83          58           1           5
          84          58           1           5
          85          58           1           5
          86          58           1           5
          87          58           1           5
          88          58           1           5
          89          58           1           5
          90          58           1           5
          83          59           1           5
          84          59           1           5
          85          59           1           5
          86          59           1           5
          87          59           1           5
          88          59           1           5
          89          59           1           5
          90          59           1           5
          83          60           1           5
          84          60           1           5
          85          60           1           5
          86          60           1           5
          87          60           1           5
          88          60           1           5
          89          60           1           5
           1          61           1           6
          82          61           1           5
          83          61           1           5
          84          61           1           5
          85          61           1           5
          86          61           1           5
          87          61           1           5
          88          61           1           5
          89          61           1           5
           1          62           1           6
           2          62           1           6
          82          62           1           5
          83          62           1           5
          84          62           1           5
          85          62           1           5
          86          62           1           5
          87          62           1           5
          88          62           1           5
          89          62           1           5
           1          63           1           6
           2          63           1           6
           3          63           1           6
          38          63           1           7
          84          63           1           5
          85          63           1           5
          86          63           1           5
          87          63           1           5
          88          63           1           5
          89          63           1           5
           1          64           1           6
           2          64           1           6
           3          64           1           6
          38          64           1           7
          39          64           1           7
          40          64           1           7
          41          64           1           7
          85          64           1           5
          86          64           1           5
          87          64           1           5
          88          64           1           5
          89          64           1           5
           1          65           1           6
           2          65           1           6
           3          65           1           6
          38          65           1           7
          39          65           1           7
          40          65           1           7
          41          65           1           7
          42          65           1           7
          43          65           1           7
          44          65           1           7
          45          65           1           7
          46          65           1           7
          47          65           1           7
          86          65           1           5
          87          65           1           5
          88          65           1           5
          89          65           1           5
           1          66           1           6
           2          66           1           6
           3          66           1           6
          39          66           1           7
          40          66           1           7
          41          66           1           7
          42          66           1           7
          43          66           1           7
          44          66           1           7
          45          66           1           7
          46          66           1           7
          47          66           1           7
          48          66           1           7
          49          66           1           7
          87          66           1           5
          88          66           1           5
          89          66           1           5
          90          66           1           5
          91          66           1           5
         110          66           1           6
           1          67           1           6
           2          67           1           6
           3          67           1           6
           4          67           1           6
          39          67           1           7
          40          67           1           7
          41          67           1           7
          42          67           1           7
          43          67           1           7
          44          67           1           7
          45          67           1           7
          46          67           1           7
          47          67           1           7
          48          67           1           7
          49          67           1           7
          90          67           1           5
          91          67           1           5
          92          67           1           5
          93          67           1           5
         110          67           1           6
           1          68           1           6
           2          68           1           6
           3          68           1           6
          39          68           1           7
          40          68           1           7
          41          68           1           7
          42          68           1           7
          43          68           1           7
          44          68           1           7
          45          68           1           7
          46          68           1           7
          47          68           1           7
          48          68           1           7
          49          68           1           7
          50          68           1           7
          51          68           1           7
          92          68           1           5
          93          68           1           5
         108          68           1           6
         109          68           1           6
         110          68           1           6
           1          69           1           6
           2          69           1           6
          39          69           1           7
          40          69           1           7
          41          69           1           7
          42          69           1           7
          43          69           1           7
          44          69           1           7
          45          69           1           7
          46          69           1           7
          47          69           1           7
          48          69           1           7
          49          69           1           7
          50          69           1           7
          51          69           1           7
          93          69           1           5
         103          69           1           6
         104          69           1           6
         105          69           1           6
         106          69           1           6
         107          69           1           6
         108          69           1           6
         109          69           1           6
         110          69           1           6
           1          70           1           6
          41          70           1           7
          42          70           1           7
          43          70           1           7
          44          70           1           7
          45          70           1           7
          46          70           1           7
          47          70           1           7
          48          70           1           7
          49          70           1           7
          50          70           1           7
          51          70           1           7
          52          70           1           7
          93          70           1           5
         102          70           1           6
         103          70           1           6
         104          70           1           6
         105          70           1           6
         106          70           1           6
         107          70           1           6
         108          70           1           6
         109          70           1           6
         110          70           1           6
          44          71           1           7
          45          71           1           7
          46          71           1           7
          47          71           1           7
          48          71           1           7
          49          71           1           7
          50          71           1           7
          51          71           1           7
          52          71           1           7
         101          71           1           6
         102          71           1           6
         103          71           1           6
         104          71           1           6
         105          71           1           6
         106          71           1           6
         107          71           1           6
         108          71           1           6
         109          71           1           6
         110          71           1           6
          46          72           1           7
          47          72           1           7
          48          72           1           7
          49          72           1           7
          50          72           1           7
          51          72           1           7
          52          72           1           7
          53          72           1           7
         100          72           1           6
         101          72           1           6
         102          72           1           6
         103          72           1           6
         104          72           1           6
         105          72           1           6
         106          72           1           6
         107          72           1           6
         108          72           1           6
         109          72           1           6
         110          72           1           6
          47          73           1           7
          48          73           1           7
          49          73           1           7
          50          73           1           7
          51          73           1           7
          52          73           1           7
          99          73           1           6
         100          73           1           6
         101          73           1           6
         102          73           1           6
         103          73           1           6
         104          73           1           6
         105          73           1           6
         106          73           1           6
         107          73           1           6
         108          73           1           6
         109          73           1           6
         110          73           1           6
          49          74           1           7
          50          74           1           7
          51          74           1           7
          52          74           1           7
         100          74           1           6
         101          74           1           6
         102          74           1           6
         103          74           1           6
         104          74           1           6
         105          74           1           6
         106          74           1           6
         107          74           1           6
         108          74           1           6
         109          74           1           6
         110          74           1           6
          49          75           1           7
          50          75           1           7
          51          75           1           7
         101          75           1           6
         102          75           1           6
         103          75           1           6
         104          75           1           6
         105          75           1           6
         106          75           1           6
         107          75           1           6
         108          75           1           6
         109          75           1           6
         110          75           1           6
          50          76           1           7
          51          76           1           7
         101          76           1           6
         102          76           1           6
         103          76           1           6
         104          76           1           6
         105          76           1           6
         106          76           1           6
         107          76           1           6
         108          76           1           6
         109          76           1           6
         110          76           1           6
           1          77           1           6
          50          77           1           7
          51          77           1           7
         101          77           1           6
         102          77           1           6
         103          77           1           6
         104          77           1           6
         105          77           1           6
         106          77           1           6
         107          77           1           6
         108          77           1           6
         109          77           1           6
         110          77           1           6
           1          78           1           6
           2          78           1           6
          50          78           1           7
          51          78           1           7
         105          78           1           6
         106          78           1           6
         107          78           1           6
         108          78           1           6
         109          78           1           6
         110          78           1           6
          23          79           1           8
          50          79           1           7
          51          79           1           7
         107          79           1           6
         108          79           1           6
         109          79           1           6
         110          79           1           6
          23          80           1           8
          24          80           1           8
          51          80           1           7
         108          80           1           6
          13          85           1           9
          13          86           1           9
          97          92           1           1
          90          93           1           1
          91          93           1           1
          96          93           1           1
          97          93           1           1
          98          93           1           1
          88          94           1           1
          89          94           1           1
          90          94           1           1
          91          94           1           1
          92          94           1           1
          95          94           1           1
          96          94           1           1
          97          94           1           1
          98          94           1           1
