          49          33           6          25
         103          35           6          13
         102          36           6          13
         103          36           6          13
         103          37           6          13
         104          37           6          13
          97          41           6          13
          98          41           6          13
          99          41           6          13
          97          42           6          13
          98          42           6          13
          99          42           6          13
         100          42           6          13
         101          42           6          13
          80          43           6          30
          96          43           6          13
          97          43           6          13
          98          43           6          13
          99          43           6          13
         100          43           6          13
         101          43           6          13
          81          44           6          30
          82          44           6          30
          97          44           6          13
          98          44           6          13
          99          44           6          13
         100          44           6          13
         101          44           6          13
         102          44           6          13
          82          45           6          30
          83          45           6          30
          98          45           6          13
          99          45           6          13
         100          45           6          13
          20          46           6          31
          21          46           6          31
          98          46           6          13
          21          47           6          31
          20          48           6          31
          22          48           6          31
          20          49           6          31
          20          50           6          31
          21          50           6          31
          81          83           6          32
          81          84           6          32
         106          91           6          18
         105          92           6          18
         106          92           6          18
         104          93           6          18
         101          94           6          18
         103          94           6          18
         100          95           6          18
         101          95           6          18
         102          95           6          18
          90          96           6          34
           1           2           7          20
           2           2           7          20
         138           3           7          20
         139           3           7          20
         140           3           7          20
         139           4           7          20
         140           4           7          20
         139           5           7          20
         138           6           7          20
         139           6           7          20
         136           7           7          20
         137           7           7          20
         138           7           7          20
         139           7           7          20
         138           8           7          20
         139           8           7          20
         140           8           7          20
           1           9           7          20
         140           9           7          20
           1          10           7          20
           2          10           7          20
           2          11           7          20
           3          17           7          29
           6          17           7          29
           7          17           7          29
           8          17           7          29
           3          18           7          29
           4          18           7          29
           5          18           7          29
           6          18           7          29
           7          18           7          29
           3          19           7          29
           4          19           7          29
           5          19           7          29
           6          19           7          29
           5          20           7          29
           6          20           7          29
           4          21           7          29
           5          21           7          29
           4          22           7          29
           5          22           7          29
           4          23           7          29
           5          23           7          29
           6          24           7          29
         126          26           7          35
         128          27           7          36
          49          29           7          25
          48          30           7          25
          49          30           7          25
          50          30           7          25
          47          31           7          25
          48          31           7          25
          49          31           7          25
          50          31           7          25
          51          31           7          25
          48          32           7          25
          49          32           7          25
          50          32           7          25
         103          36           7          13
          97          37           7          13
          98          37           7          13
          99          37           7          13
         101          37           7          13
         102          37           7          13
         103          37           7          13
         104          37           7          13
         105          37           7          13
          99          38           7          13
         100          38           7          13
         101          38           7          13
         102          38           7          13
         103          38           7          13
          98          39           7          13
          99          39           7          13
         100          39           7          13
         101          39           7          13
         102          39           7          13
          98          40           7          13
          99          40           7          13
         100          40           7          13
         101          40           7          13
         102          40           7          13
          97          41           7          13
          98          41           7          13
          99          41           7          13
         100          41           7          13
         101          41           7          13
          97          42           7          13
          98          42           7          13
          99          42           7          13
         100          42           7          13
         101          42           7          13
          96          43           7          13
          97          43           7          13
          98          43           7          13
          99          43           7          13
         100          43           7          13
         101          43           7          13
          98          44           7          13
          99          44           7          13
         100          44           7          13
         101          44           7          13
          98          45           7          13
          99          45           7          13
         100          45           7          13
         101          45           7          13
         102          45           7          13
          19          46           7          31
          20          46           7          31
          99          46           7          13
         100          46           7          13
         101          46           7          13
          20          47           7          31
         100          47           7          13
          20          48           7          31
          21          48           7          31
         100          48           7          13
          20          49           7          31
          21          49           7          31
          20          50           7          31
          21          50           7          31
          22          50           7          31
          23          50           7          31
          23          51           7          31
         125          77           7          37
         126          77           7          37
         126          78           7          37
         107          91           7          18
         108          91           7          18
         105          92           7          18
         106          92           7          18
         104          93           7          18
         105          93           7          18
         102          94           7          18
         103          94           7          18
         104          94           7          18
         101          95           7          18
         103          95           7          18
          89          96           7          34
          90          96           7          34
          90          97           7          34
         121         131           7          38
         139           2           8          20
         140           2           8          20
         138           3           8          20
         139           3           8          20
         138           4           8          20
         139           4           8          20
         138           5           8          20
         139           5           8          20
         138           6           8          20
         139           6           8          20
         137           7           8          20
         138           7           8          20
         139           7           8          20
         135           8           8          20
         136           8           8          20
         137           8           8          20
         138           8           8          20
         139           8           8          20
           3          13           8          29
           3          14           8          29
           3          15           8          29
           4          15           8          29
           4          16           8          29
           5          16           8          29
           6          16           8          29
           7          16           8          29
           4          17           8          29
           5          17           8          29
           6          17           8          29
           7          17           8          29
           8          17           8          29
           4          18           8          29
           5          18           8          29
           6          18           8          29
           7          18           8          29
           4          19           8          29
           5          19           8          29
           6          19           8          29
           4          20           8          29
           5          20           8          29
           6          20           8          29
           4          21           8          29
           5          21           8          29
           6          21           8          29
           4          22           8          29
           5          22           8          29
           3          23           8          29
           4          23           8          29
           5          23           8          29
           6          23           8          29
         128          26           8          36
         129          26           8          36
         130          26           8          36
         131          26           8          36
         131          27           8          36
         132          27           8          36
          49          29           8          25
          49          30           8          25
          50          30           8          25
          48          31           8          25
          49          31           8          25
          50          31           8          25
          51          31           8          25
         104          36           8          13
          97          37           8          13
         102          37           8          13
         103          37           8          13
         104          37           8          13
         105          37           8          13
         106          37           8          13
          98          38           8          13
          99          38           8          13
         100          38           8          13
         101          38           8          13
         102          38           8          13
         103          38           8          13
          98          39           8          13
          99          39           8          13
         100          39           8          13
         101          39           8          13
         102          39           8          13
          98          40           8          13
          99          40           8          13
         100          40           8          13
         101          40           8          13
          97          41           8          13
          98          41           8          13
          99          41           8          13
         100          41           8          13
         101          41           8          13
          97          42           8          13
          98          42           8          13
          99          42           8          13
         100          42           8          13
         101          42           8          13
          98          43           8          13
          99          43           8          13
         100          43           8          13
         101          43           8          13
          99          44           8          13
         100          44           8          13
         101          44           8          13
          99          45           8          13
         100          45           8          13
         101          45           8          13
         100          46           8          13
         101          46           8          13
         102          46           8          13
          20          47           8          31
         101          47           8          13
          21          49           8          31
          22          50           8          31
          23          51           8          31
          24          51           8          31
         127          76           8          37
         127          77           8          37
         106          92           8          18
         105          93           8          18
         102          94           8          18
         103          94           8          18
         104          94           8          18
         100          95           8          39
          89          97           8          34
          90          97           8          34
          90          98           8          34
         138           2           9          20
         139           2           9          20
         140           2           9          20
         139           3           9          20
         138           5           9          20
         138           6           9          20
         137           7           9          20
         138           7           9          20
         136           8           9          20
         137           8           9          20
         138           8           9          20
         139           8           9          20
         134           9           9          40
           3          11           9          29
           3          12           9          29
           4          13           9          29
           4          14           9          29
           5          14           9          29
           4          15           9          29
           5          15           9          29
           6          15           9          29
           4          16           9          29
           5          16           9          29
           6          16           9          29
           4          17           9          29
           5          17           9          29
           6          17           9          29
           7          17           9          29
           4          18           9          29
           5          18           9          29
           6          18           9          29
           7          18           9          29
           8          18           9          29
           5          19           9          29
           6          19           9          29
           7          19           9          29
           4          20           9          29
           5          20           9          29
           6          20           9          29
           4          21           9          29
           5          21           9          29
           6          21           9          29
           4          22           9          29
           5          22           9          29
           6          22           9          29
           4          23           9          29
           5          23           9          29
         131          25           9          36
         129          26           9          36
         130          26           9          36
         131          26           9          36
         132          28           9          36
          49          30           9          25
          50          30           9          25
          48          31           9          25
         105          34           9          13
         105          35           9          13
         104          36           9          13
         105          36           9          13
          97          37           9          13
         103          37           9          13
         104          37           9          13
         105          37           9          13
         106          37           9          13
         107          37           9          13
          97          38           9          13
          98          38           9          13
          99          38           9          13
         100          38           9          13
         101          38           9          13
         102          38           9          13
         103          38           9          13
          98          39           9          13
          99          39           9          13
         100          39           9          13
         101          39           9          13
         102          39           9          13
          98          40           9          13
          99          40           9          13
         100          40           9          13
         101          40           9          13
          97          41           9          13
          98          41           9          13
          99          41           9          13
         100          41           9          13
         101          41           9          13
          98          42           9          13
          99          42           9          13
         100          42           9          13
         101          42           9          13
          99          43           9          13
         100          43           9          13
         101          43           9          13
          99          44           9          13
         100          44           9          13
         101          44           9          13
         101          45           9          13
         102          46           9          13
          23          51           9          31
          52          53           9          41
          52          54           9          41
          52          55           9          41
          99          68           9          42
         105          93           9          18
         103          94           9          18
         104          94           9          18
         104          95           9          18
          90          97           9          34
          87          98           9          34
          88          98           9          34
          89          98           9          34
          89          99           9          34
         139           2          10          20
         140           2          10          20
         139           3          10          20
         138           6          10          20
         138           7          10          20
         136           8          10          20
         137           8          10          20
         138           8          10          20
           3          13          10          29
           4          13          10          29
           4          14          10          29
           5          14          10          29
           5          15          10          29
           5          16          10          29
           6          16          10          29
           5          17          10          29
           6          17          10          29
           7          17          10          29
           5          18          10          29
           6          18          10          29
           7          18          10          29
           8          18          10          29
           4          19          10          29
           5          19          10          29
           6          19          10          29
           7          19          10          29
           8          19          10          29
           5          20          10          29
           6          20          10          29
           7          20          10          29
           5          21          10          29
           6          21          10          29
           7          21          10          29
           5          22          10          29
           6          22          10          29
           7          22          10          29
           5          23          10          29
         131          25          10          36
         130          26          10          36
         131          26          10          36
         106          34          10          13
         105          35          10          13
         106          35          10          13
         104          36          10          13
         105          36          10          13
         106          36          10          13
         107          36          10          13
          97          37          10          13
         103          37          10          13
         104          37          10          13
         105          37          10          13
         106          37          10          13
         107          37          10          13
          97          38          10          13
          98          38          10          13
          99          38          10          13
         100          38          10          13
         101          38          10          13
         102          38          10          13
         103          38          10          13
          97          39          10          13
          98          39          10          13
          99          39          10          13
         100          39          10          13
         101          39          10          13
         102          39          10          13
          97          40          10          13
          98          40          10          13
          99          40          10          13
         100          40          10          13
         101          40          10          13
          99          41          10          13
         100          41          10          13
         101          41          10          13
         100          42          10          13
         101          42          10          13
         101          43          10          13
         101          44          10          13
         116          49          10          43
         117          49          10          43
         116          50          10          43
          52          54          10          41
          53          55          10          41
          54          56          10          41
         103          94          10          18
         104          94          10          18
          88          98          10          34
          89          98          10          34
           5         138          10          20
           1           1          11          20
         140           2          11          20
         138           7          11          20
         136           8          11          20
         137           8          11          20
         138           8          11          20
           5          14          11          29
           5          15          11          29
           5          16          11          29
           6          16          11          29
           5          17          11          29
           6          17          11          29
           5          18          11          29
           6          18          11          29
           7          18          11          29
           5          19          11          29
           6          19          11          29
           7          19          11          29
           8          19          11          29
           9          19          11          29
           5          20          11          29
           6          20          11          29
           7          20          11          29
           8          20          11          29
           9          20          11          29
           6          21          11          29
           7          21          11          29
           8          21          11          29
           6          22          11          29
           7          22          11          29
           8          22          11          29
           5          23          11          29
         130          26          11          36
         131          26          11          36
         106          35          11          13
         107          35          11          13
         104          36          11          13
         105          36          11          13
         106          36          11          13
         107          36          11          13
         108          36          11          13
          97          37          11          13
         103          37          11          13
         104          37          11          13
         105          37          11          13
         106          37          11          13
         107          37          11          13
         109          37          11          13
         110          37          11          13
          97          38          11          13
          98          38          11          13
          99          38          11          13
         100          38          11          13
         101          38          11          13
         102          38          11          13
         103          38          11          13
         104          38          11          13
          97          39          11          13
          98          39          11          13
          99          39          11          13
         100          39          11          13
         101          39          11          13
         102          39          11          13
          96          40          11          44
          98          40          11          13
          99          40          11          13
         100          40          11          13
         101          40          11          13
         102          40          11          13
         100          41          11          13
         101          41          11          13
         101          42          11          13
          53          50          11          41
          53          51          11          41
          53          52          11          41
          53          53          11          41
          54          54          11          41
          55          55          11          41
          56          57          11          45
         104          93          11          18
           5         138          11          20
           4         139          11          20
           3         140          11          20
           1           1          12          20
           2           1          12          20
         140           1          12          20
         138           8          12          20
         139           8          12          20
         137           9          12          20
         138           9          12          20
         139           9          12          20
           5          15          12          29
           6          16          12          29
           6          17          12          29
           6          18          12          29
           7          18          12          29
           6          19          12          29
           7          19          12          29
           8          19          12          29
           9          19          12          29
          10          19          12          29
           6          20          12          29
           7          20          12          29
           8          20          12          29
           9          20          12          29
           6          21          12          29
           7          21          12          29
           8          21          12          29
           9          21          12          29
           6          22          12          29
           7          22          12          29
           8          22          12          29
           9          22          12          29
         124          26          12          46
         129          26          12          36
         130          26          12          36
         131          26          12          36
         132          26          12          36
         130          27          12          36
         131          27          12          36
         132          27          12          36
         105          36          12          13
         106          36          12          13
         101          37          12          13
         102          37          12          13
         103          37          12          13
         104          37          12          13
         105          37          12          13
         106          37          12          13
         107          37          12          13
         108          37          12          13
          97          38          12          13
          98          38          12          13
          99          38          12          13
         100          38          12          13
         101          38          12          13
         102          38          12          13
         103          38          12          13
         104          38          12          13
         105          38          12          13
         106          38          12          13
         107          38          12          13
          96          39          12          47
          98          39          12          13
          99          39          12          13
         100          39          12          13
         101          39          12          13
         102          39          12          13
         103          39          12          13
         100          40          12          13
         101          40          12          13
         102          40          12          13
         101          41          12          13
         102          41          12          13
         102          42          12          13
         102          43          12          13
          53          51          12          41
          53          52          12          41
          54          53          12          41
          57          55          12          48
         103          93          12          18
         104          93          12          18
           6         137          12          20
           4         138          12          20
           5         138          12          20
           3         139          12          20
           4         139          12          20
           2         140          12          20
           3         140          12          20
           1           1          13          20
           2           1          13          20
           3           1          13          20
           1           2          13          20
         138           9          13          20
           6          16          13          29
           6          17          13          29
           7          17          13          29
           6          18          13          29
           7          18          13          29
           8          18          13          29
           6          19          13          29
           7          19          13          29
           8          19          13          29
           9          19          13          29
          10          19          13          29
           7          20          13          29
           8          20          13          29
           9          20          13          29
          10          20          13          29
          11          20          13          29
          12          20          13          29
           7          21          13          29
           8          21          13          29
           9          21          13          29
          10          21          13          29
           7          22          13          29
           8          22          13          29
           9          22          13          29
          10          22          13          29
         125          26          13          46
         128          26          13          49
         128          27          13          49
         101          37          13          13
         102          37          13          13
         103          37          13          13
         100          38          13          13
         101          38          13          13
         102          38          13          13
         103          38          13          13
          99          39          13          13
         100          39          13          13
         101          39          13          13
         102          39          13          13
         103          39          13          13
         101          40          13          13
         102          40          13          13
         103          40          13          13
         103          41          13          13
         103          42          13          13
          53          52          13          41
          57          55          13          48
          58          55          13          48
         103          92          13          50
         105          92          13          18
         121          98          13          51
           6         136          13          20
           6         137          13          20
           3         138          13          20
           4         138          13          20
           5         138          13          20
           6         138          13          20
           1         139          13          20
           2         139          13          20
           3         139          13          20
           4         139          13          20
           5         139          13          20
         140         139          13          20
           1         140          13          20
           2         140          13          20
           3         140          13          20
           4         140          13          20
         140         140          13          20
           1           1          14          20
           2           1          14          20
           3           1          14          20
           4           1          14          20
           1           2          14          20
           2           2          14          20
           6          17          14          29
           7          17          14          29
           6          18          14          29
           7          18          14          29
           8          18          14          29
           9          18          14          29
           8          19          14          29
           9          19          14          29
          10          19          14          29
           8          20          14          29
           9          20          14          29
          10          20          14          29
          11          20          14          29
           9          21          14          29
          10          21          14          29
          11          21          14          29
          12          21          14          29
          13          21          14          29
           9          22          14          29
          10          22          14          29
          11          22          14          29
          10          23          14          29
          22          27          14          52
         126          27          14          46
         127          27          14          46
         101          38          14          13
         100          39          14          13
         101          39          14          13
         102          39          14          13
         102          40          14          13
         103          41          14          13
          58          56          14          48
          59          56          14          48
          60          56          14          48
          59          57          14          48
           7         134          14          20
           6         136          14          20
           5         137          14          20
           6         137          14          20
           7         137          14          20
           3         138          14          20
           4         138          14          20
           5         138          14          20
           6         138          14          20
           7         138          14          20
           3         139          14          20
           4         139          14          20
           5         139          14          20
           6         139          14          20
           2         140          14          20
           3         140          14          20
           4         140          14          20
         140         140          14          20
           1           1          15          20
           2           1          15          20
           3           1          15          20
           1           2          15          20
           2           2          15          20
           3           2          15          20
           1           3          15          20
           2           3          15          20
           3           3          15          20
           6          17          15          29
           7          17          15          29
           8          17          15          29
           8          18          15          29
           9          18          15          29
           9          19          15          29
           9          20          15          29
          10          20          15          29
          11          20          15          29
           9          21          15          29
          10          21          15          29
          11          21          15          29
          12          21          15          29
           9          22          15          29
          10          22          15          29
         126          27          15          46
         101          39          15          13
          71          99          15          53
           7         134          15          20
           7         135          15          20
           5         136          15          20
           6         136          15          20
           7         136          15          20
           5         137          15          20
           6         137          15          20
           7         137          15          20
           5         138          15          20
           6         138          15          20
           7         138          15          20
           4         139          15          20
           5         139          15          20
           6         139          15          20
           7         139          15          20
           8         139          15          20
           3         140          15          20
           4         140          15          20
           5         140          15          20
           6         140          15          20
           2           1          16          20
           3           1          16          20
           4           1          16          20
           2           2          16          20
           3           2          16          20
           2           3          16          20
           3           3          16          20
           3           4          16          20
          54           9          16          54
          53          10          16          54
           7          17          16          29
           8          17          16          29
           9          18          16          29
          10          20          16          29
          11          20          16          29
          10          21          16          29
          11          21          16          29
          12          21          16          29
          10          22          16          29
          22         134          16          55
           7         137          16          20
           8         137          16          20
           8         138          16          20
           6         139          16          20
           7         139          16          20
           8         139          16          20
           5         140          16          20
           6         140          16          20
           7         140          16          20
           8         140          16          20
           5           1          17          20
           7           1          17          20
           2           2          17          20
           4           2          17          20
           3           3          17          20
           4           3          17          20
           3           4          17          20
          57           7          17          54
          58           7          17          54
          56           8          17          54
          57           8          17          54
          58           8          17          54
          59           8          17          54
          56           9          17          54
          57           9          17          54
          58           9          17          54
          55          10          17          54
          56          10          17          54
          53          11          17          54
          54          11          17          54
          12          21          17          29
          51          25          17          56
          31          63          17          57
          31          64          17          57
           8         138          17          20
           9         138          17          20
           8         139          17          20
           7         140          17          20
           8         140          17          20
           7           1          18          20
           5           2          18          20
           7           2          18          20
           3           3          18          20
           4           3          18          20
           3           4          18          20
           4           4          18          20
           3           5          18          20
           4           5          18          20
          58           6          18          54
          59           6          18          54
          58           7          18          54
          57           8          18          54
          58           8          18          54
          57           9          18          54
          56          10          18          54
          57          10          18          54
          54          11          18          54
          55          11          18          54
          56          11          18          54
          54          12          18          54
          13          21          18          29
          32          64          18          57
           8         140          18          20
           8           1          19          20
           7           2          19          20
           7           3          19          20
           4           4          19          20
           5           4          19          20
           4           5          19          20
           3           6          19          20
           3           7          19          20
          57           9          19          54
          57          10          19          54
          14          20          19          29
          14          21          19          29
           6          42          19          58
          32          64          19          57
          33          64          19          57
           8           2          20          20
           7           3          20          20
           8           3          20          20
           3           4          20          20
           4           4          20          20
           5           4          20          20
           6           4          20          20
           7           4          20          20
           8           4          20          20
           4           5          20          20
           3           6          20          20
           3           7          20          20
           2           8          20          59
           7          41          20          58
           8          41          20          58
          34          63          20          57
          32          64          20          57
           7           3          21          20
           8           3          21          20
           6           4          21          20
           7           4          21          20
           8           4          21          20
           9           4          21          20
           3           5          21          20
           4           5          21          20
           5           5          21          20
           6           5          21          20
           7           5          21          20
           4           6          21          20
           5           6          21          20
           6           6          21          20
           4           7          21          20
           5           7          21          20
         114          29          21          60
          36          63          21          61
           3         107          21          62
         137         110          21          62
         138         110          21          62
           8           3          22          20
           8           4          22          20
           8           5          22          20
           9           5          22          20
          92          57          22          63
          92          89          22          64
           1         106          22          62
           2         106          22          62
           3         106          22          62
           4         106          22          62
         139         106          22          62
         140         106          22          62
           1         107          22          62
           2         107          22          62
           3         107          22          62
         139         107          22          62
         140         107          22          62
           1         108          22          62
           2         108          22          62
         139         108          22          62
         140         108          22          62
         138         109          22          62
         139         109          22          62
         140         109          22          62
         137         110          22          62
         136         111          22          62
         137         111          22          62
         137         112          22          62
         139          67          23          65
          91          88          23          64
          92          88          23          64
          92          89          23          64
          93          89          23          64
          67          96          23          66
          68          96          23          66
          68          97          23          66
          69          97          23          66
         140         105          23          62
           1         106          23          62
           2         106          23          62
           3         106          23          62
           4         106          23          62
         140         106          23          62
           1         107          23          62
           2         107          23          62
           3         107          23          62
           4         107          23          62
         139         107          23          62
         140         107          23          62
           1         108          23          62
           2         108          23          62
         138         108          23          62
         139         108          23          62
         140         108          23          62
           1         109          23          62
         137         109          23          62
         138         109          23          62
         139         109          23          62
         140         109          23          62
           1         110          23          62
         137         110          23          62
         138         110          23          62
         139         110          23          62
         138         111          23          62
          92          89          24          64
          93          89          24          64
          67          96          24          66
          68          96          24          66
          69          96          24          66
          70          96          24          66
          71          96          24          66
          72          96          24          66
          73          96          24          66
          74          96          24          66
         140         106          24          62
           1         107          24          62
           2         107          24          62
           3         107          24          62
           4         107          24          62
         139         107          24          62
         140         107          24          62
           1         108          24          62
           2         108          24          62
           3         108          24          62
         138         108          24          62
         139         108          24          62
         140         108          24          62
           1         109          24          62
           2         109          24          62
         138         109          24          62
         139         109          24          62
         140         109          24          62
           1         110          24          62
         137         110          24          62
         138         110          24          62
         139         110          24          62
         140         110          24          62
         139         111          24          62
         140         111          24          62
          48          46          25          67
          47          47          25          67
          26          60          25          68
          26          61          25          68
          25          62          25          68
          26          62          25          68
          24          63          25          68
          25          63          25          68
          26          63          25          68
          27          63          25          68
          28          63          25          68
          24          64          25          68
          25          64          25          68
          26          64          25          68
          25          65          25          68
          73          96          25          66
          74          96          25          66
           1         107          25          62
           2         107          25          62
           3         107          25          62
           4         107          25          62
         139         107          25          62
         140         107          25          62
           1         108          25          62
           2         108          25          62
           3         108          25          62
           4         108          25          62
         138         108          25          62
         139         108          25          62
         140         108          25          62
           1         109          25          62
           2         109          25          62
           3         109          25          62
         138         109          25          62
         139         109          25          62
         140         109          25          62
           1         110          25          62
         140         110          25          62
           1         111          25          62
         135          16          26          69
          48          47          26          67
          47          48          26          67
          26          60          26          68
          25          61          26          68
          26          61          26          68
          27          61          26          68
          42          61          26          70
          24          62          26          68
          25          62          26          68
          26          62          26          68
          27          62          26          68
          28          62          26          68
          18          63          26          68
          19          63          26          68
          22          63          26          68
          23          63          26          68
          24          63          26          68
          25          63          26          68
          26          63          26          68
          19          64          26          68
          22          64          26          68
          23          64          26          68
          24          64          26          68
          25          64          26          68
          19          65          26          68
          23          65          26          68
          19          66          26          68
          19          67          26          68
          20          67          26          68
         137          71          26          71
          73          96          26          66
          74          96          26          66
           1         107          26          62
           4         107          26          62
           5         107          26          62
         139         107          26          62
         140         107          26          62
           1         108          26          62
           2         108          26          62
           3         108          26          62
           4         108          26          62
         139         108          26          62
         140         108          26          62
           1         109          26          62
           2         109          26          62
           3         109          26          62
           4         109          26          62
           1         110          26          62
           2         110          26          62
           2         111          26          62
           2         112          26          62
         136          16          27          69
          49          46          27          67
          47          48          27          67
          26          59          27          68
          27          59          27          68
          25          60          27          68
          26          60          27          68
          27          60          27          68
          28          60          27          68
          17          61          27          68
          25          61          27          68
          26          61          27          68
          27          61          27          68
          28          61          27          68
          29          61          27          68
          18          62          27          68
          23          62          27          68
          24          62          27          68
          25          62          27          68
          26          62          27          68
          27          62          27          68
          28          62          27          68
          29          62          27          68
          30          62          27          68
          19          63          27          68
          20          63          27          68
          21          63          27          68
          22          63          27          68
          23          63          27          68
          24          63          27          68
          25          63          27          68
          26          63          27          68
          20          64          27          68
          21          64          27          68
          22          64          27          68
          23          64          27          68
          24          64          27          68
          25          64          27          68
          21          65          27          68
          22          65          27          68
          23          65          27          68
          21          66          27          68
         137          71          27          71
           1         107          27          62
           4         107          27          62
           5         107          27          62
           6         107          27          62
         140         107          27          62
           1         108          27          62
           2         108          27          62
           3         108          27          62
           4         108          27          62
           5         108          27          62
         140         108          27          62
           2         109          27          62
           3         109          27          62
           4         109          27          62
           5         109          27          62
           3         110          27          62
           4         110          27          62
           4         111          27          62
          29          54          28          68
          29          55          28          68
          29          56          28          68
          28          57          28          68
          27          58          28          68
          28          58          28          68
          26          59          28          68
          27          59          28          68
          28          59          28          68
          25          60          28          68
          26          60          28          68
          27          60          28          68
          28          60          28          68
          30          60          28          68
          23          61          28          68
          24          61          28          68
          25          61          28          68
          26          61          28          68
          27          61          28          68
          28          61          28          68
          29          61          28          68
          30          61          28          68
          19          62          28          68
          20          62          28          68
          21          62          28          68
          22          62          28          68
          23          62          28          68
          24          62          28          68
          25          62          28          68
          26          62          28          68
          27          62          28          68
          28          62          28          68
          29          62          28          68
          20          63          28          68
          21          63          28          68
          22          63          28          68
          23          63          28          68
          24          63          28          68
          25          63          28          68
          26          63          28          68
          21          64          28          68
          22          64          28          68
          23          64          28          68
          24          64          28          68
          25          64          28          68
          22          65          28          68
          23          65          28          68
          24          65          28          68
         132          69          28          72
           1         107          28          62
           2         107          28          62
           3         107          28          62
           4         107          28          62
           5         107          28          62
           6         107          28          62
           7         107          28          62
           4         108          28          62
           5         108          28          62
           5         109          28          62
           5         110          28          62
          20         110          28          73
           5         111          28          62
          30          54          29          68
          30          55          29          68
          30          56          29          68
          30          57          29          68
          29          59          29          68
          25          60          29          68
          26          60          29          68
          27          60          29          68
          28          60          29          68
          29          60          29          68
          30          60          29          68
          20          61          29          68
          23          61          29          68
          25          61          29          68
